# time joint1 joint2 joint3 joint4 joint5 joint6 joint7 drive_joint left_finger_joint left_inner_knuckle_joint right_outer_knuckle_joint right_finger_joint right_inner_knuckle_joint
34.730000 -0.23958996 -1.36697922 -0.07846497 0.28678713 0.05002003 -0.68434907 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.735000 -0.23943273 -1.36880384 -0.07789329 0.28571494 0.04977347 -0.68497236 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.740000 -0.23927386 -1.37061692 -0.07732477 0.28465068 0.04952777 -0.68559388 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.745000 -0.23911335 -1.37241852 -0.07675940 0.28359428 0.04928294 -0.68621363 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.750000 -0.23895123 -1.37420872 -0.07619716 0.28254569 0.04903896 -0.68683160 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.755000 -0.23878752 -1.37598758 -0.07563803 0.28150483 0.04879583 -0.68744779 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.760000 -0.23862222 -1.37775517 -0.07508201 0.28047165 0.04855357 -0.68806221 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.765000 -0.23845535 -1.37951156 -0.07452907 0.27944608 0.04831217 -0.68867485 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.770000 -0.23828694 -1.38125681 -0.07397920 0.27842806 0.04807163 -0.68928571 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.775000 -0.23811699 -1.38299100 -0.07343239 0.27741753 0.04783195 -0.68989479 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.780000 -0.23794553 -1.38471418 -0.07288861 0.27641443 0.04759313 -0.69050209 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.785000 -0.23777256 -1.38642643 -0.07234786 0.27541869 0.04735516 -0.69110761 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.790000 -0.23759810 -1.38812782 -0.07181012 0.27443027 0.04711806 -0.69171135 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.795000 -0.23742218 -1.38981840 -0.07127538 0.27344910 0.04688182 -0.69231330 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.800000 -0.23724479 -1.39149824 -0.07074361 0.27247511 0.04664644 -0.69291347 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.805000 -0.23706597 -1.39316740 -0.07021481 0.27150826 0.04641191 -0.69351186 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.810000 -0.23688572 -1.39482596 -0.06968895 0.27054849 0.04617825 -0.69410847 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.815000 -0.23670406 -1.39647398 -0.06916604 0.26959573 0.04594545 -0.69470330 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.820000 -0.23652100 -1.39811151 -0.06864604 0.26864994 0.04571350 -0.69529634 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.825000 -0.23633657 -1.39973863 -0.06812895 0.26771105 0.04548241 -0.69588760 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.830000 -0.23615076 -1.40135539 -0.06761474 0.26677900 0.04525218 -0.69647708 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.835000 -0.23596361 -1.40296186 -0.06710342 0.26585376 0.04502281 -0.69706478 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.840000 -0.23577511 -1.40455810 -0.06659496 0.26493525 0.04479430 -0.69765070 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.845000 -0.23558530 -1.40614418 -0.06608934 0.26402342 0.04456664 -0.69823483 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.850000 -0.23539417 -1.40772015 -0.06558656 0.26311823 0.04433984 -0.69881719 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.855000 -0.23520175 -1.40928608 -0.06508660 0.26221961 0.04411390 -0.69939777 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.860000 -0.23500805 -1.41084203 -0.06458944 0.26132751 0.04388881 -0.69997657 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.865000 -0.23481309 -1.41238805 -0.06409508 0.26044188 0.04366458 -0.70055360 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.870000 -0.23461687 -1.41392422 -0.06360349 0.25956268 0.04344120 -0.70112885 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.875000 -0.23441941 -1.41545058 -0.06311466 0.25868984 0.04321867 -0.70170232 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.880000 -0.23422073 -1.41696721 -0.06262858 0.25782331 0.04299700 -0.70227402 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.885000 -0.23402084 -1.41847415 -0.06214524 0.25696305 0.04277617 -0.70284396 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.890000 -0.23381975 -1.41997147 -0.06166462 0.25610900 0.04255620 -0.70341212 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.895000 -0.23361747 -1.42145923 -0.06118671 0.25526112 0.04233708 -0.70397851 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.900000 -0.23341403 -1.42293748 -0.06071149 0.25441934 0.04211881 -0.70454313 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.905000 -0.23320942 -1.42440629 -0.06023896 0.25358364 0.04190139 -0.70510599 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.910000 -0.23300367 -1.42586571 -0.05976909 0.25275394 0.04168482 -0.70566708 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.915000 -0.23279679 -1.42731580 -0.05930187 0.25193022 0.04146909 -0.70622642 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.920000 -0.23258879 -1.42875661 -0.05883729 0.25111241 0.04125421 -0.70678399 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.925000 -0.23237969 -1.43018821 -0.05837534 0.25030048 0.04104017 -0.70733980 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.930000 -0.23216949 -1.43161065 -0.05791601 0.24949437 0.04082698 -0.70789386 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.935000 -0.23195821 -1.43302399 -0.05745927 0.24869403 0.04061463 -0.70844617 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.940000 -0.23174586 -1.43442827 -0.05700513 0.24789943 0.04040312 -0.70899672 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.945000 -0.23153246 -1.43582357 -0.05655355 0.24711051 0.04019246 -0.70954553 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.950000 -0.23131801 -1.43720993 -0.05610454 0.24632723 0.03998263 -0.71009258 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.955000 -0.23110253 -1.43858741 -0.05565808 0.24554954 0.03977364 -0.71063790 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.960000 -0.23088604 -1.43995606 -0.05521415 0.24477740 0.03956549 -0.71118147 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.965000 -0.23066853 -1.44131594 -0.05477274 0.24401076 0.03935817 -0.71172330 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.970000 -0.23045003 -1.44266711 -0.05433384 0.24324958 0.03915169 -0.71226339 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.975000 -0.23023055 -1.44400961 -0.05389744 0.24249382 0.03894605 -0.71280175 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.980000 -0.23001009 -1.44534349 -0.05346353 0.24174343 0.03874123 -0.71333838 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.985000 -0.22978868 -1.44666882 -0.05303209 0.24099837 0.03853725 -0.71387328 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.990000 -0.22956632 -1.44798565 -0.05260310 0.24025859 0.03833410 -0.71440645 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
34.995000 -0.22934302 -1.44929403 -0.05217656 0.23952406 0.03813177 -0.71493790 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.000000 -0.22911879 -1.45059400 -0.05175246 0.23879473 0.03793027 -0.71546764 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.005000 -0.22889365 -1.45188563 -0.05133078 0.23807056 0.03772960 -0.71599565 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.010000 -0.22866761 -1.45316896 -0.05091150 0.23735151 0.03752975 -0.71652195 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.015000 -0.22844068 -1.45444405 -0.05049463 0.23663754 0.03733073 -0.71704654 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.020000 -0.22821286 -1.45571094 -0.05008014 0.23592860 0.03713252 -0.71756942 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.025000 -0.22798418 -1.45696969 -0.04966802 0.23522466 0.03693514 -0.71809060 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.030000 -0.22775464 -1.45822035 -0.04925827 0.23452567 0.03673857 -0.71861008 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.035000 -0.22752424 -1.45946297 -0.04885086 0.23383161 0.03654282 -0.71912786 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.040000 -0.22729301 -1.46069759 -0.04844579 0.23314242 0.03634789 -0.71964395 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.045000 -0.22706096 -1.46192428 -0.04804304 0.23245807 0.03615377 -0.72015834 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.050000 -0.22682808 -1.46314307 -0.04764261 0.23177852 0.03596046 -0.72067105 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.055000 -0.22659441 -1.46435402 -0.04724448 0.23110373 0.03576796 -0.72118208 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.060000 -0.22635993 -1.46555717 -0.04684863 0.23043367 0.03557627 -0.72169143 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.065000 -0.22612467 -1.46675257 -0.04645507 0.22976829 0.03538539 -0.72219910 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.070000 -0.22588863 -1.46794028 -0.04606377 0.22910756 0.03519532 -0.72270509 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.075000 -0.22565183 -1.46912033 -0.04567473 0.22845145 0.03500605 -0.72320942 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.080000 -0.22541427 -1.47029279 -0.04528793 0.22779990 0.03481758 -0.72371209 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.085000 -0.22517597 -1.47145768 -0.04490336 0.22715290 0.03462991 -0.72421309 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.090000 -0.22493693 -1.47261507 -0.04452101 0.22651040 0.03444304 -0.72471244 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.095000 -0.22469717 -1.47376500 -0.04414087 0.22587237 0.03425696 -0.72521013 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.100000 -0.22445669 -1.47490751 -0.04376292 0.22523876 0.03407168 -0.72570617 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.105000 -0.22421550 -1.47604265 -0.04338717 0.22460956 0.03388720 -0.72620057 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.110000 -0.22397361 -1.47717047 -0.04301359 0.22398471 0.03370351 -0.72669333 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.115000 -0.22373104 -1.47829101 -0.04264217 0.22336419 0.03352060 -0.72718445 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.120000 -0.22348779 -1.47940432 -0.04227290 0.22274797 0.03333849 -0.72767393 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.125000 -0.22324386 -1.48051045 -0.04190578 0.22213600 0.03315716 -0.72816179 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.130000 -0.22299928 -1.48160943 -0.04154078 0.22152826 0.03297661 -0.72864802 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.135000 -0.22275405 -1.48270131 -0.04117791 0.22092470 0.03279685 -0.72913263 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.140000 -0.22250817 -1.48378614 -0.04081715 0.22032531 0.03261787 -0.72961563 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.145000 -0.22226167 -1.48486396 -0.04045848 0.21973004 0.03243967 -0.73009701 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.150000 -0.22201453 -1.48593481 -0.04010190 0.21913886 0.03226224 -0.73057679 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.155000 -0.22176678 -1.48699875 -0.03974740 0.21855175 0.03208559 -0.73105496 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.160000 -0.22151843 -1.48805580 -0.03939496 0.21796866 0.03190971 -0.73153153 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.165000 -0.22126947 -1.48910602 -0.03904457 0.21738956 0.03173461 -0.73200651 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.170000 -0.22101993 -1.49014945 -0.03869624 0.21681444 0.03156027 -0.73247990 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.175000 -0.22076981 -1.49118612 -0.03834993 0.21624324 0.03138670 -0.73295170 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.180000 -0.22051911 -1.49221609 -0.03800565 0.21567595 0.03121389 -0.73342192 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.185000 -0.22026785 -1.49323939 -0.03766338 0.21511253 0.03104185 -0.73389057 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.190000 -0.22001603 -1.49425606 -0.03732312 0.21455296 0.03087057 -0.73435764 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.195000 -0.21976366 -1.49526616 -0.03698484 0.21399719 0.03070005 -0.73482314 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.200000 -0.21951075 -1.49626971 -0.03664855 0.21344520 0.03053029 -0.73528708 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.205000 -0.21925732 -1.49726675 -0.03631423 0.21289697 0.03036128 -0.73574946 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.210000 -0.21900335 -1.49825734 -0.03598188 0.21235246 0.03019302 -0.73621029 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.215000 -0.21874888 -1.49924151 -0.03565147 0.21181164 0.03002551 -0.73666957 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.220000 -0.21849389 -1.50021930 -0.03532301 0.21127449 0.02985876 -0.73712730 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.225000 -0.21823840 -1.50119075 -0.03499647 0.21074097 0.02969275 -0.73758349 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.230000 -0.21798242 -1.50215589 -0.03467186 0.21021105 0.02952748 -0.73803815 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.235000 -0.21772596 -1.50311478 -0.03434916 0.20968472 0.02936296 -0.73849127 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.240000 -0.21746901 -1.50406745 -0.03402836 0.20916194 0.02919918 -0.73894287 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.245000 -0.21721160 -1.50501393 -0.03370945 0.20864268 0.02903614 -0.73939295 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.250000 -0.21695373 -1.50595427 -0.03339242 0.20812692 0.02887383 -0.73984152 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.255000 -0.21669540 -1.50688850 -0.03307727 0.20761462 0.02871226 -0.74028857 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.260000 -0.21643662 -1.50781666 -0.03276398 0.20710577 0.02855142 -0.74073411 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.265000 -0.21617740 -1.50873880 -0.03245254 0.20660033 0.02839131 -0.74117815 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.270000 -0.21591774 -1.50965494 -0.03214294 0.20609828 0.02823193 -0.74162069 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.275000 -0.21565767 -1.51056513 -0.03183518 0.20559959 0.02807327 -0.74206174 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.280000 -0.21539717 -1.51146941 -0.03152924 0.20510423 0.02791534 -0.74250131 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.285000 -0.21513626 -1.51236780 -0.03122512 0.20461219 0.02775813 -0.74293939 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.290000 -0.21487494 -1.51326035 -0.03092280 0.20412343 0.02760164 -0.74337599 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.295000 -0.21461323 -1.51414710 -0.03062227 0.20363792 0.02744586 -0.74381112 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.300000 -0.21435112 -1.51502807 -0.03032353 0.20315565 0.02729080 -0.74424478 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.305000 -0.21408863 -1.51590331 -0.03002657 0.20267659 0.02713646 -0.74467698 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.310000 -0.21382576 -1.51677285 -0.02973138 0.20220072 0.02698282 -0.74510771 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.315000 -0.21356252 -1.51763673 -0.02943795 0.20172800 0.02682989 -0.74553700 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.320000 -0.21329891 -1.51849499 -0.02914626 0.20125841 0.02667767 -0.74596484 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.325000 -0.21303494 -1.51934765 -0.02885632 0.20079194 0.02652615 -0.74639123 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.330000 -0.21277063 -1.52019475 -0.02856810 0.20032855 0.02637533 -0.74681618 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.335000 -0.21250596 -1.52103634 -0.02828161 0.19986822 0.02622522 -0.74723970 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.340000 -0.21224096 -1.52187243 -0.02799683 0.19941094 0.02607580 -0.74766180 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.345000 -0.21197562 -1.52270308 -0.02771376 0.19895667 0.02592707 -0.74808246 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.350000 -0.21170996 -1.52352830 -0.02743238 0.19850539 0.02577904 -0.74850171 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.355000 -0.21144398 -1.52434814 -0.02715268 0.19805708 0.02563170 -0.74891955 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.360000 -0.21117768 -1.52516263 -0.02687467 0.19761172 0.02548505 -0.74933597 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.365000 -0.21091107 -1.52597181 -0.02659832 0.19716928 0.02533908 -0.74975099 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.370000 -0.21064416 -1.52677569 -0.02632364 0.19672974 0.02519380 -0.75016461 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.375000 -0.21037695 -1.52757433 -0.02605060 0.19629308 0.02504920 -0.75057684 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.380000 -0.21010946 -1.52836775 -0.02577921 0.19585928 0.02490527 -0.75098768 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.385000 -0.20984167 -1.52915598 -0.02550945 0.19542832 0.02476203 -0.75139714 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.390000 -0.20957361 -1.52993906 -0.02524132 0.19500017 0.02461946 -0.75180521 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.395000 -0.20930528 -1.53071702 -0.02497480 0.19457481 0.02447756 -0.75221192 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.400000 -0.20903668 -1.53148989 -0.02470990 0.19415222 0.02433634 -0.75261725 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.405000 -0.20876781 -1.53225771 -0.02444659 0.19373238 0.02419578 -0.75302122 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.410000 -0.20849869 -1.53302050 -0.02418487 0.19331527 0.02405588 -0.75342383 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.415000 -0.20822932 -1.53377829 -0.02392474 0.19290087 0.02391666 -0.75382508 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.420000 -0.20795971 -1.53453112 -0.02366619 0.19248916 0.02377809 -0.75422499 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.425000 -0.20768985 -1.53527902 -0.02340920 0.19208012 0.02364018 -0.75462355 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.430000 -0.20741976 -1.53602202 -0.02315376 0.19167372 0.02350293 -0.75502078 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.435000 -0.20714944 -1.53676016 -0.02289988 0.19126995 0.02336633 -0.75541667 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.440000 -0.20687889 -1.53749345 -0.02264755 0.19086879 0.02323038 -0.75581123 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.445000 -0.20660813 -1.53822193 -0.02239674 0.19047021 0.02309509 -0.75620446 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.450000 -0.20633715 -1.53894563 -0.02214746 0.19007420 0.02296044 -0.75659638 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.455000 -0.20606597 -1.53966459 -0.02189970 0.18968074 0.02282644 -0.75698698 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.460000 -0.20579458 -1.54037882 -0.02165345 0.18928981 0.02269308 -0.75737628 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.465000 -0.20552300 -1.54108836 -0.02140870 0.18890139 0.02256036 -0.75776427 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.470000 -0.20525122 -1.54179325 -0.02116545 0.18851546 0.02242828 -0.75815096 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.475000 -0.20497925 -1.54249350 -0.02092368 0.18813201 0.02229684 -0.75853635 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.480000 -0.20470710 -1.54318915 -0.02068339 0.18775100 0.02216603 -0.75892046 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.485000 -0.20443477 -1.54388023 -0.02044457 0.18737244 0.02203585 -0.75930328 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.490000 -0.20416227 -1.54456676 -0.02020722 0.18699629 0.02190630 -0.75968483 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.495000 -0.20388960 -1.54524877 -0.01997132 0.18662254 0.02177738 -0.76006510 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.500000 -0.20361676 -1.54592630 -0.01973686 0.18625117 0.02164909 -0.76044410 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.505000 -0.20334377 -1.54659936 -0.01950385 0.18588217 0.02152142 -0.76082183 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.510000 -0.20307062 -1.54726799 -0.01927227 0.18551551 0.02139436 -0.76119831 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.515000 -0.20279733 -1.54793222 -0.01904211 0.18515118 0.02126793 -0.76157353 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
35.520000 -0.20252388 -1.54859207 -0.01881337 0.18478916 0.02114211 -0.76194750 0.00000000 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182 0.61818182
