# time panda_joint1 panda_joint2 panda_joint3 panda_joint4 panda_joint5 panda_joint6 panda_joint7 panda_finger_joint1 panda_finger_joint2
39.635000 -0.00167907 -0.85286661 0.00088106 -2.58520928 0.00024513 2.82167617 0.74100000 0.00200000 0.00200000
39.640000 -0.00167529 -0.85292571 0.00088079 -2.58467740 0.00024473 2.82188855 0.74100000 0.00200000 0.00200000
39.645000 -0.00167153 -0.85298346 0.00088052 -2.58414810 0.00024433 2.82210004 0.74100000 0.00200000 0.00200000
39.650000 -0.00166779 -0.85303991 0.00088024 -2.58362136 0.00024393 2.82231064 0.74100000 0.00200000 0.00200000
39.655000 -0.00166405 -0.85309505 0.00087995 -2.58309719 0.00024353 2.82252036 0.74100000 0.00200000 0.00200000
39.660000 -0.00166033 -0.85314891 0.00087965 -2.58257557 0.00024313 2.82272920 0.74100000 0.00200000 0.00200000
39.665000 -0.00165663 -0.85320151 0.00087935 -2.58205649 0.00024273 2.82293716 0.74100000 0.00200000 0.00200000
39.670000 -0.00165293 -0.85325286 0.00087904 -2.58153994 0.00024233 2.82314423 0.74100000 0.00200000 0.00200000
39.675000 -0.00164925 -0.85330299 0.00087873 -2.58102592 0.00024194 2.82335043 0.74100000 0.00200000 0.00200000
39.680000 -0.00164558 -0.85335191 0.00087841 -2.58051441 0.00024154 2.82355575 0.74100000 0.00200000 0.00200000
39.685000 -0.00164192 -0.85339964 0.00087809 -2.58000541 0.00024114 2.82376021 0.74100000 0.00200000 0.00200000
39.690000 -0.00163828 -0.85344620 0.00087776 -2.57949891 0.00024075 2.82396378 0.74100000 0.00200000 0.00200000
39.695000 -0.00163465 -0.85349160 0.00087742 -2.57899489 0.00024036 2.82416649 0.74100000 0.00200000 0.00200000
39.700000 -0.00163103 -0.85353586 0.00087708 -2.57849335 0.00023996 2.82436834 0.74100000 0.00200000 0.00200000
39.705000 -0.00162742 -0.85357899 0.00087673 -2.57799428 0.00023957 2.82456931 0.74100000 0.00200000 0.00200000
39.710000 -0.00162382 -0.85362101 0.00087638 -2.57749767 0.00023918 2.82476943 0.74100000 0.00200000 0.00200000
39.715000 -0.00162024 -0.85366195 0.00087602 -2.57700351 0.00023879 2.82496868 0.74100000 0.00200000 0.00200000
39.720000 -0.00161667 -0.85370181 0.00087565 -2.57651179 0.00023840 2.82516707 0.74100000 0.00200000 0.00200000
39.725000 -0.00161311 -0.85374060 0.00087528 -2.57602251 0.00023801 2.82536461 0.74100000 0.00200000 0.00200000
39.730000 -0.00160956 -0.85377835 0.00087491 -2.57553565 0.00023762 2.82556130 0.74100000 0.00200000 0.00200000
39.735000 -0.00160602 -0.85381508 0.00087452 -2.57505120 0.00023723 2.82575713 0.74100000 0.00200000 0.00200000
39.740000 -0.00160250 -0.85385078 0.00087414 -2.57456915 0.00023684 2.82595211 0.74100000 0.00200000 0.00200000
39.745000 -0.00159899 -0.85388549 0.00087375 -2.57408950 0.00023646 2.82614625 0.74100000 0.00200000 0.00200000
39.750000 -0.00159549 -0.85391921 0.00087335 -2.57361224 0.00023607 2.82633954 0.74100000 0.00200000 0.00200000
39.755000 -0.00159200 -0.85395196 0.00087295 -2.57313735 0.00023569 2.82653199 0.74100000 0.00200000 0.00200000
39.760000 -0.00158852 -0.85398375 0.00087254 -2.57266484 0.00023530 2.82672359 0.74100000 0.00200000 0.00200000
39.765000 -0.00158505 -0.85401460 0.00087212 -2.57219467 0.00023492 2.82691436 0.74100000 0.00200000 0.00200000
39.770000 -0.00158160 -0.85404452 0.00087171 -2.57172686 0.00023454 2.82710430 0.74100000 0.00200000 0.00200000
39.775000 -0.00157816 -0.85407353 0.00087128 -2.57126139 0.00023416 2.82729340 0.74100000 0.00200000 0.00200000
39.780000 -0.00157472 -0.85410163 0.00087085 -2.57079825 0.00023377 2.82748167 0.74100000 0.00200000 0.00200000
39.785000 -0.00157130 -0.85412885 0.00087042 -2.57033743 0.00023339 2.82766911 0.74100000 0.00200000 0.00200000
39.790000 -0.00156789 -0.85415519 0.00086998 -2.56987892 0.00023301 2.82785573 0.74100000 0.00200000 0.00200000
39.795000 -0.00156449 -0.85418067 0.00086954 -2.56942272 0.00023263 2.82804152 0.74100000 0.00200000 0.00200000
39.800000 -0.00156110 -0.85420529 0.00086909 -2.56896880 0.00023226 2.82822649 0.74100000 0.00200000 0.00200000
39.805000 -0.00155773 -0.85422908 0.00086864 -2.56851717 0.00023188 2.82841065 0.74100000 0.00200000 0.00200000
39.810000 -0.00155436 -0.85425205 0.00086818 -2.56806782 0.00023150 2.82859399 0.74100000 0.00200000 0.00200000
39.815000 -0.00155101 -0.85427420 0.00086772 -2.56762073 0.00023113 2.82877651 0.74100000 0.00200000 0.00200000
39.820000 -0.00154766 -0.85429556 0.00086725 -2.56717590 0.00023075 2.82895823 0.74100000 0.00200000 0.00200000
39.825000 -0.00154433 -0.85431612 0.00086678 -2.56673332 0.00023038 2.82913914 0.74100000 0.00200000 0.00200000
39.830000 -0.00154100 -0.85433591 0.00086630 -2.56629298 0.00023000 2.82931924 0.74100000 0.00200000 0.00200000
39.835000 -0.00153769 -0.85435494 0.00086582 -2.56585486 0.00022963 2.82949854 0.74100000 0.00200000 0.00200000
39.840000 -0.00153439 -0.85437321 0.00086534 -2.56541896 0.00022926 2.82967704 0.74100000 0.00200000 0.00200000
39.845000 -0.00153110 -0.85439074 0.00086485 -2.56498528 0.00022888 2.82985474 0.74100000 0.00200000 0.00200000
39.850000 -0.00152782 -0.85440753 0.00086435 -2.56455379 0.00022851 2.83003165 0.74100000 0.00200000 0.00200000
39.855000 -0.00152455 -0.85442361 0.00086385 -2.56412450 0.00022814 2.83020776 0.74100000 0.00200000 0.00200000
39.860000 -0.00152128 -0.85443898 0.00086335 -2.56369739 0.00022777 2.83038309 0.74100000 0.00200000 0.00200000
39.865000 -0.00151803 -0.85445366 0.00086284 -2.56327246 0.00022741 2.83055763 0.74100000 0.00200000 0.00200000
39.870000 -0.00151479 -0.85446764 0.00086233 -2.56284969 0.00022704 2.83073138 0.74100000 0.00200000 0.00200000
39.875000 -0.00151156 -0.85448095 0.00086181 -2.56242907 0.00022667 2.83090435 0.74100000 0.00200000 0.00200000
39.880000 -0.00150834 -0.85449359 0.00086129 -2.56201061 0.00022630 2.83107655 0.74100000 0.00200000 0.00200000
39.885000 -0.00150513 -0.85450558 0.00086076 -2.56159428 0.00022594 2.83124796 0.74100000 0.00200000 0.00200000
39.890000 -0.00150194 -0.85451692 0.00086024 -2.56118007 0.00022557 2.83141861 0.74100000 0.00200000 0.00200000
39.895000 -0.00149875 -0.85452762 0.00085970 -2.56076799 0.00022521 2.83158848 0.74100000 0.00200000 0.00200000
39.900000 -0.00149557 -0.85453770 0.00085916 -2.56035802 0.00022484 2.83175759 0.74100000 0.00200000 0.00200000
39.905000 -0.00149240 -0.85454716 0.00085862 -2.55995015 0.00022448 2.83192593 0.74100000 0.00200000 0.00200000
39.910000 -0.00148924 -0.85455601 0.00085808 -2.55954437 0.00022412 2.83209350 0.74100000 0.00200000 0.00200000
39.915000 -0.00148608 -0.85456426 0.00085753 -2.55914068 0.00022376 2.83226032 0.74100000 0.00200000 0.00200000
39.920000 -0.00148294 -0.85457193 0.00085697 -2.55873906 0.00022339 2.83242638 0.74100000 0.00200000 0.00200000
39.925000 -0.00147981 -0.85457902 0.00085642 -2.55833951 0.00022303 2.83259169 0.74100000 0.00200000 0.00200000
39.930000 -0.00147669 -0.85458554 0.00085585 -2.55794201 0.00022267 2.83275624 0.74100000 0.00200000 0.00200000
39.935000 -0.00147358 -0.85459149 0.00085529 -2.55754656 0.00022232 2.83292005 0.74100000 0.00200000 0.00200000
39.940000 -0.00147048 -0.85459690 0.00085472 -2.55715315 0.00022196 2.83308311 0.74100000 0.00200000 0.00200000
39.945000 -0.00146738 -0.85460176 0.00085415 -2.55676177 0.00022160 2.83324542 0.74100000 0.00200000 0.00200000
39.950000 -0.00146430 -0.85460608 0.00085357 -2.55637240 0.00022124 2.83340700 0.74100000 0.00200000 0.00200000
39.955000 -0.00146123 -0.85460988 0.00085299 -2.55598506 0.00022089 2.83356783 0.74100000 0.00200000 0.00200000
39.960000 -0.00145816 -0.85461316 0.00085241 -2.55559971 0.00022053 2.83372794 0.74100000 0.00200000 0.00200000
39.965000 -0.00145511 -0.85461593 0.00085182 -2.55521636 0.00022018 2.83388731 0.74100000 0.00200000 0.00200000
39.970000 -0.00145206 -0.85461820 0.00085123 -2.55483499 0.00021982 2.83404595 0.74100000 0.00200000 0.00200000
39.975000 -0.00144902 -0.85461998 0.00085063 -2.55445561 0.00021947 2.83420386 0.74100000 0.00200000 0.00200000
39.980000 -0.00144599 -0.85462127 0.00085003 -2.55407818 0.00021912 2.83436105 0.74100000 0.00200000 0.00200000
39.985000 -0.00144297 -0.85462208 0.00084943 -2.55370272 0.00021876 2.83451752 0.74100000 0.00200000 0.00200000
39.990000 -0.00143996 -0.85462242 0.00084882 -2.55332921 0.00021841 2.83467327 0.74100000 0.00200000 0.00200000
39.995000 -0.00143696 -0.85462230 0.00084821 -2.55295764 0.00021806 2.83482831 0.74100000 0.00200000 0.00200000
40.000000 -0.00143397 -0.85462172 0.00084760 -2.55258801 0.00021771 2.83498263 0.74100000 0.00200000 0.00200000
40.005000 -0.00143099 -0.85462069 0.00084699 -2.55222030 0.00021736 2.83513624 0.74100000 0.00200000 0.00200000
40.010000 -0.00142801 -0.85461923 0.00084637 -2.55185450 0.00021701 2.83528914 0.74100000 0.00200000 0.00200000
40.015000 -0.00142505 -0.85461733 0.00084574 -2.55149061 0.00021666 2.83544134 0.74100000 0.00200000 0.00200000
40.020000 -0.00142209 -0.85461501 0.00084512 -2.55112862 0.00021632 2.83559284 0.74100000 0.00200000 0.00200000
40.025000 -0.00141914 -0.85461227 0.00084449 -2.55076852 0.00021597 2.83574364 0.74100000 0.00200000 0.00200000
40.030000 -0.00141620 -0.85460911 0.00084386 -2.55041031 0.00021562 2.83589375 0.74100000 0.00200000 0.00200000
40.035000 -0.00141327 -0.85460555 0.00084322 -2.55005396 0.00021528 2.83604316 0.74100000 0.00200000 0.00200000
40.040000 -0.00141035 -0.85460159 0.00084258 -2.54969948 0.00021493 2.83619188 0.74100000 0.00200000 0.00200000
40.045000 -0.00140744 -0.85459724 0.00084194 -2.54934686 0.00021459 2.83633991 0.74100000 0.00200000 0.00200000
40.050000 -0.00140453 -0.85459251 0.00084129 -2.54899608 0.00021425 2.83648726 0.74100000 0.00200000 0.00200000
40.055000 -0.00140164 -0.85458739 0.00084064 -2.54864714 0.00021390 2.83663392 0.74100000 0.00200000 0.00200000
40.060000 -0.00139875 -0.85458190 0.00083999 -2.54830003 0.00021356 2.83677991 0.74100000 0.00200000 0.00200000
40.065000 -0.00139587 -0.85457605 0.00083934 -2.54795475 0.00021322 2.83692521 0.74100000 0.00200000 0.00200000
40.070000 -0.00139300 -0.85456984 0.00083868 -2.54761128 0.00021288 2.83706985 0.74100000 0.00200000 0.00200000
40.075000 -0.00139014 -0.85456327 0.00083802 -2.54726961 0.00021254 2.83721381 0.74100000 0.00200000 0.00200000
40.080000 -0.00138728 -0.85455636 0.00083735 -2.54692974 0.00021220 2.83735711 0.74100000 0.00200000 0.00200000
40.085000 -0.00138443 -0.85454911 0.00083669 -2.54659166 0.00021186 2.83749974 0.74100000 0.00200000 0.00200000
40.090000 -0.00138160 -0.85454151 0.00083602 -2.54625536 0.00021152 2.83764170 0.74100000 0.00200000 0.00200000
40.095000 -0.00137877 -0.85453359 0.00083535 -2.54592084 0.00021119 2.83778301 0.74100000 0.00200000 0.00200000
40.100000 -0.00137595 -0.85452535 0.00083467 -2.54558807 0.00021085 2.83792366 0.74100000 0.00200000 0.00200000
40.105000 -0.00137313 -0.85451679 0.00083399 -2.54525707 0.00021051 2.83806365 0.74100000 0.00200000 0.00200000
40.110000 -0.00137033 -0.85450791 0.00083331 -2.54492781 0.00021018 2.83820300 0.74100000 0.00200000 0.00200000
40.115000 -0.00136753 -0.85449873 0.00083263 -2.54460029 0.00020984 2.83834169 0.74100000 0.00200000 0.00200000
40.120000 -0.00136474 -0.85448924 0.00083194 -2.54427450 0.00020951 2.83847974 0.74100000 0.00200000 0.00200000
40.125000 -0.00136196 -0.85447946 0.00083125 -2.54395043 0.00020917 2.83861714 0.74100000 0.00200000 0.00200000
40.130000 -0.00135918 -0.85446939 0.00083056 -2.54362808 0.00020884 2.83875390 0.74100000 0.00200000 0.00200000
40.135000 -0.00135642 -0.85445903 0.00082987 -2.54330744 0.00020851 2.83889003 0.74100000 0.00200000 0.00200000
40.140000 -0.00135366 -0.85444839 0.00082917 -2.54298850 0.00020818 2.83902552 0.74100000 0.00200000 0.00200000
40.145000 -0.00135091 -0.85443748 0.00082847 -2.54267125 0.00020785 2.83916037 0.74100000 0.00200000 0.00200000
40.150000 -0.00134817 -0.85442629 0.00082777 -2.54235568 0.00020752 2.83929460 0.74100000 0.00200000 0.00200000
40.155000 -0.00134543 -0.85441484 0.00082706 -2.54204178 0.00020719 2.83942820 0.74100000 0.00200000 0.00200000
40.160000 -0.00134271 -0.85440313 0.00082635 -2.54172956 0.00020686 2.83956117 0.74100000 0.00200000 0.00200000
40.165000 -0.00133999 -0.85439116 0.00082564 -2.54141899 0.00020653 2.83969353 0.74100000 0.00200000 0.00200000
40.170000 -0.00133727 -0.85437894 0.00082493 -2.54111008 0.00020620 2.83982526 0.74100000 0.00200000 0.00200000
40.175000 -0.00133457 -0.85436648 0.00082422 -2.54080280 0.00020587 2.83995638 0.74100000 0.00200000 0.00200000
40.180000 -0.00133187 -0.85435377 0.00082350 -2.54049717 0.00020555 2.84008688 0.74100000 0.00200000 0.00200000
40.185000 -0.00132918 -0.85434083 0.00082278 -2.54019316 0.00020522 2.84021677 0.74100000 0.00200000 0.00200000
40.190000 -0.00132650 -0.85432765 0.00082206 -2.53989077 0.00020489 2.84034605 0.74100000 0.00200000 0.00200000
40.195000 -0.00132383 -0.85431424 0.00082133 -2.53959000 0.00020457 2.84047473 0.74100000 0.00200000 0.00200000
40.200000 -0.00132116 -0.85430061 0.00082060 -2.53929083 0.00020425 2.84060281 0.74100000 0.00200000 0.00200000
40.205000 -0.00131850 -0.85428676 0.00081987 -2.53899326 0.00020392 2.84073028 0.74100000 0.00200000 0.00200000
40.210000 -0.00131585 -0.85427270 0.00081914 -2.53869727 0.00020360 2.84085716 0.74100000 0.00200000 0.00200000
40.215000 -0.00131321 -0.85425842 0.00081841 -2.53840287 0.00020328 2.84098344 0.74100000 0.00200000 0.00200000
40.220000 -0.00131057 -0.85424394 0.00081767 -2.53811004 0.00020295 2.84110912 0.74100000 0.00200000 0.00200000
40.225000 -0.00130794 -0.85422925 0.00081693 -2.53781878 0.00020263 2.84123422 0.74100000 0.00200000 0.00200000
40.230000 -0.00130532 -0.85421437 0.00081619 -2.53752908 0.00020231 2.84135873 0.74100000 0.00200000 0.00200000
40.235000 -0.00130270 -0.85419929 0.00081545 -2.53724093 0.00020199 2.84148266 0.74100000 0.00200000 0.00200000
40.240000 -0.00130009 -0.85418402 0.00081471 -2.53695432 0.00020167 2.84160600 0.74100000 0.00200000 0.00200000
40.245000 -0.00129749 -0.85416856 0.00081396 -2.53666925 0.00020135 2.84172877 0.74100000 0.00200000 0.00200000
40.250000 -0.00129490 -0.85415292 0.00081321 -2.53638571 0.00020104 2.84185095 0.74100000 0.00200000 0.00200000
40.255000 -0.00129231 -0.85413709 0.00081246 -2.53610370 0.00020072 2.84197257 0.74100000 0.00200000 0.00200000
40.260000 -0.00128973 -0.85412110 0.00081170 -2.53582319 0.00020040 2.84209361 0.74100000 0.00200000 0.00200000
40.265000 -0.00128716 -0.85410493 0.00081095 -2.53554419 0.00020009 2.84221408 0.74100000 0.00200000 0.00200000
40.270000 -0.00128459 -0.85408859 0.00081019 -2.53526670 0.00019977 2.84233399 0.74100000 0.00200000 0.00200000
40.275000 -0.00128203 -0.85407209 0.00080943 -2.53499069 0.00019945 2.84245333 0.74100000 0.00200000 0.00200000
40.280000 -0.00127948 -0.85405542 0.00080867 -2.53471617 0.00019914 2.84257211 0.74100000 0.00200000 0.00200000
40.285000 -0.00127694 -0.85403860 0.00080791 -2.53444313 0.00019883 2.84269033 0.74100000 0.00200000 0.00200000
40.290000 -0.00127440 -0.85402162 0.00080714 -2.53417155 0.00019851 2.84280800 0.74100000 0.00200000 0.00200000
40.295000 -0.00127187 -0.85400449 0.00080638 -2.53390144 0.00019820 2.84292511 0.74100000 0.00200000 0.00200000
40.300000 -0.00126934 -0.85398721 0.00080561 -2.53363279 0.00019789 2.84304167 0.74100000 0.00200000 0.00200000
40.305000 -0.00126682 -0.85396979 0.00080484 -2.53336559 0.00019758 2.84315768 0.74100000 0.00200000 0.00200000
40.310000 -0.00126431 -0.85395223 0.00080406 -2.53309982 0.00019727 2.84327314 0.74100000 0.00200000 0.00200000
40.315000 -0.00126181 -0.85393453 0.00080329 -2.53283550 0.00019695 2.84338806 0.74100000 0.00200000 0.00200000
40.320000 -0.00125931 -0.85391669 0.00080251 -2.53257260 0.00019664 2.84350244 0.74100000 0.00200000 0.00200000
40.325000 -0.00125682 -0.85389872 0.00080173 -2.53231112 0.00019634 2.84361628 0.74100000 0.00200000 0.00200000
40.330000 -0.00125433 -0.85388063 0.00080095 -2.53205105 0.00019603 2.84372959 0.74100000 0.00200000 0.00200000
40.335000 -0.00125186 -0.85386240 0.00080017 -2.53179239 0.00019572 2.84384236 0.74100000 0.00200000 0.00200000
40.340000 -0.00124938 -0.85384406 0.00079939 -2.53153513 0.00019541 2.84395460 0.74100000 0.00200000 0.00200000
40.345000 -0.00124692 -0.85382559 0.00079860 -2.53127927 0.00019510 2.84406631 0.74100000 0.00200000 0.00200000
40.350000 -0.00124446 -0.85380701 0.00079781 -2.53102478 0.00019480 2.84417749 0.74100000 0.00200000 0.00200000
40.355000 -0.00124201 -0.85378831 0.00079703 -2.53077168 0.00019449 2.84428815 0.74100000 0.00200000 0.00200000
40.360000 -0.00123956 -0.85376950 0.00079624 -2.53051995 0.00019419 2.84439829 0.74100000 0.00200000 0.00200000
40.365000 -0.00123713 -0.85375058 0.00079544 -2.53026959 0.00019388 2.84450791 0.74100000 0.00200000 0.00200000
40.370000 -0.00123469 -0.85373155 0.00079465 -2.53002058 0.00019358 2.84461701 0.74100000 0.00200000 0.00200000
40.375000 -0.00123227 -0.85371243 0.00079386 -2.52977293 0.00019327 2.84472560 0.74100000 0.00200000 0.00200000
40.380000 -0.00122985 -0.85369320 0.00079306 -2.52952662 0.00019297 2.84483367 0.74100000 0.00200000 0.00200000
40.385000 -0.00122743 -0.85367387 0.00079226 -2.52928165 0.00019267 2.84494124 0.74100000 0.00200000 0.00200000
40.390000 -0.00122503 -0.85365445 0.00079146 -2.52903801 0.00019237 2.84504830 0.74100000 0.00200000 0.00200000
40.395000 -0.00122263 -0.85363493 0.00079066 -2.52879569 0.00019207 2.84515486 0.74100000 0.00200000 0.00200000
40.400000 -0.00122023 -0.85361533 0.00078986 -2.52855469 0.00019177 2.84526091 0.74100000 0.00200000 0.00200000
40.405000 -0.00121784 -0.85359563 0.00078905 -2.52831501 0.00019147 2.84536646 0.74100000 0.00200000 0.00200000
40.410000 -0.00121546 -0.85357585 0.00078825 -2.52807663 0.00019117 2.84547152 0.74100000 0.00200000 0.00200000
40.415000 -0.00121309 -0.85355599 0.00078744 -2.52783955 0.00019087 2.84557608 0.74100000 0.00200000 0.00200000
40.420000 -0.00121072 -0.85353605 0.00078663 -2.52760376 0.00019057 2.84568014 0.74100000 0.00200000 0.00200000
40.425000 -0.00120835 -0.85351603 0.00078582 -2.52736925 0.00019027 2.84578372 0.74100000 0.00200000 0.00200000
40.430000 -0.00120600 -0.85349593 0.00078501 -2.52713603 0.00018997 2.84588681 0.74100000 0.00200000 0.00200000
40.435000 -0.00120364 -0.85347576 0.00078420 -2.52690407 0.00018968 2.84598941 0.74100000 0.00200000 0.00200000
40.440000 -0.00120130 -0.85345551 0.00078338 -2.52667339 0.00018938 2.84609153 0.74100000 0.00200000 0.00200000
40.445000 -0.00119896 -0.85343520 0.00078257 -2.52644396 0.00018908 2.84619316 0.74100000 0.00200000 0.00200000
40.450000 -0.00119663 -0.85341482 0.00078175 -2.52621579 0.00018879 2.84629432 0.74100000 0.00200000 0.00200000
40.455000 -0.00119430 -0.85339437 0.00078093 -2.52598886 0.00018849 2.84639500 0.74100000 0.00200000 0.00200000
40.460000 -0.00119198 -0.85337386 0.00078011 -2.52576318 0.00018820 2.84649521 0.74100000 0.00200000 0.00200000
40.465000 -0.00118966 -0.85335329 0.00077929 -2.52553872 0.00018791 2.84659494 0.74100000 0.00200000 0.00200000
40.470000 -0.00118735 -0.85333267 0.00077847 -2.52531550 0.00018761 2.84669420 0.74100000 0.00200000 0.00200000
40.475000 -0.00118505 -0.85331198 0.00077765 -2.52509350 0.00018732 2.84679300 0.74100000 0.00200000 0.00200000
40.480000 -0.00118275 -0.85329124 0.00077682 -2.52487272 0.00018703 2.84689133 0.74100000 0.00200000 0.00200000
40.485000 -0.00118046 -0.85327044 0.00077600 -2.52465314 0.00018674 2.84698920 0.74100000 0.00200000 0.00200000
40.490000 -0.00117818 -0.85324960 0.00077517 -2.52443477 0.00018645 2.84708660 0.74100000 0.00200000 0.00200000
40.495000 -0.00117589 -0.85322870 0.00077434 -2.52421759 0.00018616 2.84718355 0.74100000 0.00200000 0.00200000
40.500000 -0.00117408 -0.85107863 0.00077444 -2.52277788 0.00018581 2.84789913 0.74100000 0.00200000 0.00200000
40.505000 -0.00117226 -0.84894161 0.00077453 -2.52134463 0.00018547 2.84861039 0.74100000 0.00200000 0.00200000
40.510000 -0.00117045 -0.84681757 0.00077461 -2.51991783 0.00018512 2.84931737 0.74100000 0.00200000 0.00200000
40.515000 -0.00116864 -0.84470640 0.00077469 -2.51849745 0.00018478 2.85002011 0.74100000 0.00200000 0.00200000
40.520000 -0.00116683 -0.84260802 0.00077475 -2.51708347 0.00018444 2.85071862 0.74100000 0.00200000 0.00200000
40.525000 -0.00116503 -0.84052234 0.00077480 -2.51567588 0.00018409 2.85141294 0.74100000 0.00200000 0.00200000
40.530000 -0.00116324 -0.83844928 0.00077484 -2.51427464 0.00018375 2.85210312 0.74100000 0.00200000 0.00200000
40.535000 -0.00116144 -0.83638874 0.00077487 -2.51287974 0.00018341 2.85278916 0.74100000 0.00200000 0.00200000
40.540000 -0.00115965 -0.83434064 0.00077489 -2.51149116 0.00018307 2.85347111 0.74100000 0.00200000 0.00200000
40.545000 -0.00115786 -0.83230489 0.00077491 -2.51010888 0.00018273 2.85414900 0.74100000 0.00200000 0.00200000
40.550000 -0.00115608 -0.83028141 0.00077491 -2.50873288 0.00018239 2.85482286 0.74100000 0.00200000 0.00200000
40.555000 -0.00115430 -0.82827011 0.00077491 -2.50736313 0.00018205 2.85549271 0.74100000 0.00200000 0.00200000
40.560000 -0.00115252 -0.82627091 0.00077489 -2.50599961 0.00018172 2.85615859 0.74100000 0.00200000 0.00200000
40.565000 -0.00115075 -0.82428373 0.00077487 -2.50464231 0.00018138 2.85682052 0.74100000 0.00200000 0.00200000
40.570000 -0.00114898 -0.82230848 0.00077484 -2.50329120 0.00018104 2.85747853 0.74100000 0.00200000 0.00200000
40.575000 -0.00114721 -0.82034508 0.00077479 -2.50194626 0.00018071 2.85813266 0.74100000 0.00200000 0.00200000
40.580000 -0.00114545 -0.81839346 0.00077474 -2.50060747 0.00018037 2.85878292 0.74100000 0.00200000 0.00200000
40.585000 -0.00114369 -0.81645352 0.00077469 -2.49927481 0.00018004 2.85942936 0.74100000 0.00200000 0.00200000
40.590000 -0.00114193 -0.81452520 0.00077462 -2.49794826 0.00017970 2.86007198 0.74100000 0.00200000 0.00200000
40.595000 -0.00114018 -0.81260841 0.00077454 -2.49662779 0.00017937 2.86071084 0.74100000 0.00200000 0.00200000
40.600000 -0.00113843 -0.81070308 0.00077446 -2.49531338 0.00017904 2.86134594 0.74100000 0.00200000 0.00200000
40.605000 -0.00113668 -0.80880912 0.00077437 -2.49400502 0.00017871 2.86197732 0.74100000 0.00200000 0.00200000
40.610000 -0.00113493 -0.80692646 0.00077427 -2.49270268 0.00017838 2.86260500 0.74100000 0.00200000 0.00200000
40.615000 -0.00113319 -0.80505503 0.00077416 -2.49140634 0.00017805 2.86322901 0.74100000 0.00200000 0.00200000
40.620000 -0.00113145 -0.80319474 0.00077405 -2.49011597 0.00017772 2.86384938 0.74100000 0.00200000 0.00200000
40.625000 -0.00112972 -0.80134552 0.00077392 -2.48883157 0.00017739 2.86446612 0.74100000 0.00200000 0.00200000
40.630000 -0.00112799 -0.79950730 0.00077379 -2.48755310 0.00017706 2.86507928 0.74100000 0.00200000 0.00200000
40.635000 -0.00112626 -0.79768001 0.00077365 -2.48628054 0.00017674 2.86568887 0.74100000 0.00200000 0.00200000
40.640000 -0.00112453 -0.79586357 0.00077350 -2.48501387 0.00017641 2.86629492 0.74100000 0.00200000 0.00200000
40.645000 -0.00112281 -0.79405790 0.00077335 -2.48375308 0.00017608 2.86689745 0.74100000 0.00200000 0.00200000
40.650000 -0.00112109 -0.79226294 0.00077319 -2.48249813 0.00017576 2.86749648 0.74100000 0.00200000 0.00200000
40.655000 -0.00111937 -0.79047862 0.00077302 -2.48124902 0.00017543 2.86809205 0.74100000 0.00200000 0.00200000
40.660000 -0.00111766 -0.78870486 0.00077284 -2.48000570 0.00017511 2.86868417 0.74100000 0.00200000 0.00200000
40.665000 -0.00111595 -0.78694159 0.00077266 -2.47876818 0.00017479 2.86927288 0.74100000 0.00200000 0.00200000
40.670000 -0.00111424 -0.78518874 0.00077247 -2.47753641 0.00017447 2.86985818 0.74100000 0.00200000 0.00200000
40.675000 -0.00111253 -0.78344625 0.00077227 -2.47631039 0.00017415 2.87044012 0.74100000 0.00200000 0.00200000
40.680000 -0.00111083 -0.78171404 0.00077207 -2.47509009 0.00017382 2.87101870 0.74100000 0.00200000 0.00200000
40.685000 -0.00110913 -0.77999205 0.00077186 -2.47387548 0.00017350 2.87159396 0.74100000 0.00200000 0.00200000
40.690000 -0.00110743 -0.77828021 0.00077164 -2.47266655 0.00017319 2.87216591 0.74100000 0.00200000 0.00200000
40.695000 -0.00110574 -0.77657845 0.00077141 -2.47146328 0.00017287 2.87273459 0.74100000 0.00200000 0.00200000
40.700000 -0.00110405 -0.77488671 0.00077118 -2.47026564 0.00017255 2.87330000 0.74100000 0.00200000 0.00200000
40.705000 -0.00110236 -0.77320492 0.00077094 -2.46907362 0.00017223 2.87386218 0.74100000 0.00200000 0.00200000
40.710000 -0.00110068 -0.77153301 0.00077070 -2.46788718 0.00017192 2.87442114 0.74100000 0.00200000 0.00200000
40.715000 -0.00109899 -0.76987092 0.00077045 -2.46670632 0.00017160 2.87497692 0.74100000 0.00200000 0.00200000
40.720000 -0.00109731 -0.76821859 0.00077019 -2.46553100 0.00017129 2.87552952 0.74100000 0.00200000 0.00200000
40.725000 -0.00109564 -0.76657595 0.00076992 -2.46436121 0.00017097 2.87607897 0.74100000 0.00200000 0.00200000
40.730000 -0.00109396 -0.76494293 0.00076965 -2.46319693 0.00017066 2.87662529 0.74100000 0.00200000 0.00200000
40.735000 -0.00109229 -0.76331948 0.00076938 -2.46203813 0.00017035 2.87716851 0.74100000 0.00200000 0.00200000
40.740000 -0.00109062 -0.76170553 0.00076909 -2.46088479 0.00017003 2.87770864 0.74100000 0.00200000 0.00200000
40.745000 -0.00108896 -0.76010102 0.00076881 -2.45973690 0.00016972 2.87824571 0.74100000 0.00200000 0.00200000
40.750000 -0.00108729 -0.75850589 0.00076851 -2.45859442 0.00016941 2.87877973 0.74100000 0.00200000 0.00200000
